date,open,high,low,close,volume,sma_20,sma_50,rsi
2026-01-22,129.53,130.94,126.73,128.47,1811586.462,137.5145,132.00979999999998,39.004886717014635
2026-01-23,128.47,130.2,125.28,127.43,2044063.077,137.2175,131.77820000000003,40.21988089784699
2026-01-24,127.43,128.12,126.64,127.21,807419.995,136.872,131.65660000000003,40.13714285714283
2026-01-25,127.22,127.46,117.15,118.85,4540879.449,135.9195,131.3898,28.393782383419676
2026-01-26,118.85,125.6,118.53,124.24,2355751.363,135.07750000000001,131.22979999999998,35.910458991723075
2026-01-27,124.24,127.84,123.12,127.19,2036509.042,134.6175,131.1086,31.613809714973897
2026-01-28,127.18,128.34,124.78,125.35,1997863.528,133.9665,130.858,28.86291600633912
2026-01-29,125.34,125.51,115.39,117.82,3730613.473,133.059,130.4892,27.122114668652245
2026-01-30,117.82,119.12,112.14,117.59,4761006.742,132.1465,130.1128,23.474543334628848
2026-01-31,117.6,118.85,96.4,105.58,8567398.326,130.4405,129.579,19.390048154093094
2026-02-01,105.58,106.69,98.02,100.79,4204256.051,128.51899999999998,128.93200000000002,19.725669497060736
2026-02-02,100.78,106.12,95.95,104.55,5574032.681,126.471,128.435,26.151560178306084
2026-02-03,104.54,105.1,96.64,97.89,4514018.115,124.03099999999999,127.8366,26.58164121496894
2026-02-04,97.89,99.67,89.3,92.12,6251459.371,121.51700000000001,127.096,19.636481661798115
2026-02-05,92.11,93.43,77.6,78.35,10243355.48,118.19000000000001,126.19760000000001,16.28094725511302
2026-02-06,78.34,89.84,67.5,87.46,11811095.766,115.377,125.5548,25.74341546304163
2026-02-07,87.45,89.2,84.16,87.59,4486649.48,112.86299999999999,124.78120000000001,25.929526123936824
2026-02-08,87.59,89.08,85.77,86.99,2534998.683,110.5405,124.00479999999999,28.628924067614705
2026-02-09,86.99,88.69,82.86,86.77,3667652.416,108.58900000000001,123.21959999999999,22.992648118783336
2026-02-10,86.77,87.49,81.91,82.99,2975212.105,106.2615,122.3608,18.51851851851852
2026-02-11,82.99,84.39,78.04,79.3,3814913.32,103.803,121.4666,18.043025676613468
2026-02-12,79.31,82.25,76.6,78.4,3196230.117,101.3515,120.584,19.87159889941914
2026-02-13,78.39,85.63,77.53,84.33,3370390.272,99.20750000000001,119.8694,26.616985376827884
2026-02-14,84.34,88.9,84.21,88.06,2698607.215,97.66799999999999,119.18539999999999,36.05983450031827
2026-02-15,88.06,91.26,84.89,86.16,3929085.4,95.76399999999998,118.41400000000002,37.798165137614674
2026-02-16,86.15,86.93,82.55,86.45,3559751.811,93.727,117.6376,33.97662889518415
2026-02-17,86.45,87.69,82.92,85.08,2774655.865,91.7135,116.87360000000001,37.48779058409846
2026-02-18,85.09,86.09,80.48,81.61,3137603.97,89.90299999999999,116.0056,39.25138065043976
2026-02-19,81.61,82.67,79.61,82.5,2848277.49,88.1485,115.1626,55.76228825326299
2026-02-20,82.5,85.49,81.77,84.67,3754556.759,87.103,114.318,45.2012383900929
2026-02-21,84.68,86.72,83.97,85.17,1780748.862,86.32199999999999,113.37559999999999,45.889945652173914
2026-02-22,85.17,85.6,82.48,82.79,1798852.596,85.23400000000001,112.36399999999999,43.27354260089688
2026-02-23,82.8,82.85,77.15,77.9,5163373.383,84.2345,111.23960000000001,37.642797436611886
2026-02-24,77.91,79.62,75.63,78.99,3592828.376,83.578,110.06139999999999,43.97590361445783
2026-02-25,78.99,92.1,78.73,88.06,5632749.415,84.0635,109.00099999999999,61.35303265940903
2026-02-26,88.05,89.27,84.34,85.91,3356890.979,83.986,107.99140000000001,59.42756716043183
2026-02-27,85.91,88.29,80.32,81.85,3370499.359,83.69899999999998,106.861,46.73340358271865
2026-02-28,81.84,85.65,77.12,84.35,4737699.879,83.567,105.82860000000001,44.94963245303566
2026-03-01,84.35,88.9,81.69,83.6,4435194.222,83.40849999999999,104.78379999999999,46.40247329960651
2026-03-02,83.61,90.29,82.37,86.64,5123433.26,83.591,103.7226,50.247847638925116
2026-03-03,86.65,87.46,82.5,86.97,4136742.745,83.9745,102.6776,52.53419147224457
2026-03-04,86.98,94.05,84.78,90.85,6329931.383,84.59700000000001,101.58439999999999,62.25464190981432
2026-03-05,90.86,92.96,87.91,88.77,3753710.608,84.81899999999999,100.426,58.06119825147853
2026-03-06,88.78,89.31,83.64,84.7,3135324.642,84.651,99.272,50.03677371904878
2026-03-07,84.69,85.07,82.28,83.22,1465281.721,84.504,98.0386,47.665788843667706
2026-03-08,83.22,84.13,80.26,81.59,2102965.687,84.261,96.796,48.5372988785958
2026-03-09,81.6,87.06,81.54,84.96,3594057.289,84.255,95.7378,58.93670886075948
2026-03-10,84.95,88.8,84.83,85.88,3643895.134,84.46849999999999,94.78659999999999,58.759216882786674
2026-03-11,85.88,88.09,84.36,86.58,3182175.739,84.6725,94.00219999999999,47.60981912144702
2026-03-12,86.58,87.69,84.72,86.84,2913681.148,84.78099999999999,93.1482,51.59958720330239
2026-03-13,86.83,92.98,86.71,88.18,4940378.617,84.9315,92.3424,62.01138519924101
2026-03-14,88.17,88.71,86.51,88.03,1498143.039,85.1935,91.55439999999999,57.666666666666686
2026-03-15,88.04,93.23,87.36,92.3,2614547.105,85.9135,90.85619999999999,65.80668604651163
2026-03-16,92.31,97.68,91.18,96.2,5621650.621,86.774,90.4032,66.84284707540522
2026-03-17,96.19,96.95,93.15,94.62,2833557.586,87.102,89.8108,62.90921363482958
2026-03-18,94.61,95.65,88.55,90.08,3293861.558,87.3105,89.06859999999999,48.7289534499835
2026-03-19,90.07,91.41,87.0,88.89,2609542.924,87.6625,88.33940000000001,50.20408163265307
2026-03-20,88.9,90.45,88.13,89.84,2201411.538,87.937,87.7798,59.77929984779299
2026-03-21,89.85,90.81,87.14,87.56,1241845.225,88.135,87.17919999999998,58.01329394387002
2026-03-22,87.55,89.2,85.14,86.2,2138087.131,88.113,86.7916,58.597538232002975
2026-03-23,86.21,92.26,85.11,91.43,4561706.388,88.336,86.60439999999998,61.283571677711905
2026-03-24,91.44,92.22,88.42,90.8,3086042.526,88.3335,86.3294,58.668076109936564
2026-03-25,90.8,93.47,90.71,91.7,2652534.798,88.48,86.20559999999999,58.95731280615815
2026-03-26,91.7,91.98,85.45,86.53,3566192.736,88.5715,86.09380000000002,49.53717527620184
2026-03-27,86.52,87.04,81.86,83.11,2840562.07,88.566,86.189,42.873207759347764
2026-03-28,83.11,84.29,81.69,82.09,1667010.099,88.59100000000001,86.0816,41.849615806805716
2026-03-29,82.09,83.24,78.96,81.44,1624673.475,88.41499999999999,85.95859999999999,33.45521023765998
2026-03-30,81.45,84.99,81.15,82.54,3025854.687,88.248,85.86959999999999,27.248500999333814
2026-03-31,82.55,84.62,80.08,83.2,4272567.426,88.079,85.79820000000001,30.378006872852254
2026-04-01,83.19,84.74,82.4,83.08,1900260.72,87.891,85.8,35.81847649918964
