date,open,high,low,close,volume,sma_20,sma_50,rsi
2025-12-09,3124.16,3397.85,3090.8,3318.04,603859.9458,2990.855,3341.4992,65.16155758077878
2025-12-10,3318.04,3447.44,3288.1,3324.14,539585.4535,3015.3509999999997,3330.5209999999997,63.26397803451719
2025-12-11,3324.14,3327.37,3145.28,3237.39,504114.2391,3038.928,3319.1582,59.278471073689836
2025-12-12,3237.38,3265.5,3045.31,3084.86,435686.4435,3054.665,3303.7194,52.01343539837606
2025-12-13,3084.86,3135.68,3078.6,3114.64,136465.7567,3070.2889999999998,3287.3146,54.74734787148716
2025-12-14,3114.64,3129.54,3024.44,3063.5,279058.3545,3075.795,3269.5082,52.63530373115816
2025-12-15,3063.49,3177.5,2894.57,2964.85,520509.9555,3076.0695,3245.636,56.490587903655204
2025-12-16,2964.85,2981.87,2876.0,2962.3,378293.1159,3072.8565000000003,3222.4790000000003,48.44037205693542
2025-12-17,2962.3,3030.92,2791.02,2833.49,497630.4162,3063.7695,3199.5647999999997,32.589903350831534
2025-12-18,2833.5,2997.4,2775.19,2828.57,595253.7997,3053.6405,3178.0764,34.27763501449992
2025-12-19,2828.56,3020.0,2808.63,2979.5,531702.5439,3053.1575000000003,3161.5646,47.90365125642092
2025-12-20,2979.49,2994.41,2964.17,2977.93,91783.7734,3052.491,3144.1634000000004,46.97446941260528
